64.210.40.0 64.210.47.255 BB  
64.210.48.0 64.211.75.31 US  
64.211.75.32 64.211.75.63 GB  
64.211.75.64 64.211.83.69 US  
64.211.83.70 64.211.83.70 FR  
64.211.83.71 64.211.93.255 US  
64.211.94.0 64.211.94.255 MX  
64.211.95.0 64.211.149.255 US  
64.211.150.0 64.211.150.255 GB  
64.211.151.0 64.211.219.127 US  
64.211.219.128 64.211.219.255 VI  
64.211.220.0 64.212.76.255 US  
64.212.77.0 64.212.77.127 VE  
64.212.77.128 64.212.199.255 US  
64.212.200.0 64.212.200.255 PR  
64.212.201.0 64.212.225.95 US  
64.212.225.96 64.212.225.99 GB  
64.212.225.100 64.213.29.255 US  
64.213.30.0 64.213.30.255 AU  
64.213.31.0 64.213.52.31 US  
64.213.52.32 64.213.52.63 NL  
64.213.52.64 64.213.55.255 US  
64.213.56.0 64.213.63.255 PA  
64.213.64.0 64.213.78.255 US  
64.213.79.0 64.213.79.255 MX  
64.213.80.0 64.213.97.191 US  
64.213.97.192 64.213.97.223 FR  
64.213.97.224 64.213.135.191 US  
64.213.135.192 64.213.135.255 CA  
64.213.136.0 64.213.166.81 US  
64.213.166.82 64.213.166.82 GB  
64.213.166.83 64.213.223.255 US  
64.213.224.0 64.213.255.255 PR  
64.214.0.0 64.214.65.255 US  
64.214.66.0 64.214.66.255 ZA  
64.214.67.0 64.214.126.159 US  
64.214.126.160 64.214.126.191 CA  
64.214.126.192 64.214.127.255 US  
64.214.128.0 64.214.128.76 BE  
64.214.128.77 64.214.128.78 US  
64.214.128.79 64.214.128.255 BE  
64.214.129.0 64.214.146.255 US  
64.214.147.0 64.214.147.255 GB  
64.214.148.0 64.215.20.175 US  
64.215.20.176 64.215.20.183 BR  
64.215.20.184 64.215.21.255 US  
64.215.22.0 64.215.22.255 BR  
64.215.23.0 64.215.27.255 US  
64.215.28.0 64.215.28.255 GB  
64.215.29.0 64.215.119.255 US  
64.215.120.0 64.215.127.255 PA  
64.215.128.0 64.215.160.255 US  
64.215.161.0 64.215.161.255 CA  
64.215.162.0 64.215.199.255 US  
64.215.200.0 64.215.200.255 AR  
64.215.201.0 64.216.81.175 US  
64.216.81.176 64.216.81.183 PR  
64.216.81.184 64.216.205.31 US  
64.216.205.32 64.216.205.39 PR  
64.216.205.40 64.217.193.223 US  
64.217.193.224 64.217.193.231 PR  
64.217.193.232 64.222.68.255 US  
64.222.69.0 64.222.69.255 CA  
64.222.70.0 64.223.217.255 US  
64.223.218.0 64.223.219.255 CA  
64.223.220.0 64.227.255.255 US  
64.228.0.0 64.229.208.255 CA  
64.229.209.0 64.229.209.255 US  
64.229.210.0 64.231.255.255 CA  
64.232.0.0 64.233.172.255 US  
64.233.174.0 64.233.177.255 US  
64.233.179.0 64.235.32.255 US  
64.235.33.0 64.235.33.255 NL  
64.235.34.0 64.235.95.255 US  
64.235.96.0 64.235.111.255 CA  
64.235.114.0 64.235.116.255 US  
64.235.119.0 64.235.121.255 US  
64.235.128.0 64.235.157.255 US  
64.235.158.0 64.235.158.255 GB  
64.235.159.0 64.235.191.255 US  
64.235.192.0 64.235.223.255 CA  
64.235.224.0 64.236.8.255 US  
64.236.9.0 64.236.9.255 GB  
64.236.10.0 64.236.11.255 BR  
64.236.12.0 64.236.44.255 US  
64.236.45.0 64.236.45.255 JP  
64.236.46.0 64.236.99.255 US  
64.236.100.0 64.236.100.255 JP  
64.236.101.0 64.236.105.255 US  
64.236.106.0 64.236.107.255 GB  
64.236.108.0 64.236.159.255 US  
64.236.160.0 64.236.160.255 IE  
64.236.161.0 64.236.163.22 US  
64.236.163.24 64.236.215.255 US  
64.236.216.0 64.236.216.255 GB  
64.236.218.0 64.236.219.255 FR  
64.236.220.0 64.236.223.255 US  
64.236.224.0 64.236.224.255 GB  
64.236.225.0 64.236.226.255 US  
64.236.227.0 64.236.228.255 GB  
64.236.229.0 64.237.34.127 US  
64.237.34.144 64.237.45.63 US  
64.237.45.80 64.237.127.255 US  
64.237.128.0 64.237.255.255 PR  
64.238.0.0 64.238.210.71 US  
64.238.210.72 64.238.210.79 CA  
64.238.210.80 64.238.210.191 US  
64.238.210.192 64.238.210.207 CA  
64.238.210.208 64.239.247.255 US  
64.239.249.0 64.240.219.255 US  
64.240.220.0 64.240.220.255 VE  
64.240.221.0 64.241.169.255 US  
64.241.170.0 64.241.171.255 VE  
64.241.172.0 64.246.69.255 US  
64.246.70.0 64.246.71.255 GB  
64.246.72.0 64.246.73.255 US  
64.246.74.0 64.246.75.255 GB  
64.246.76.0 64.246.91.255 US  
64.246.92.0 64.246.93.255 GB  
64.246.94.0 64.247.127.255 US  
64.247.128.0 64.247.159.255 CA  
64.247.160.0 64.247.175.255 PR  
64.247.176.0 64.250.79.255 US  
64.250.80.0 64.250.95.255 CA  
64.250.96.0 64.251.63.255 US  
64.251.64.0 64.251.95.255 CA  
64.251.96.0 64.253.127.255 US  
64.253.128.0 64.253.159.255 CA  
64.253.160.0 64.253.255.255 US  
64.254.0.0 64.254.31.255 CA  
64.254.32.0 64.254.153.255 US  
64.254.154.0 64.254.154.255 CA  
64.254.155.0 64.254.223.255 US  
64.254.224.0 64.254.255.255 CA  
