CountryCode,Throughput,Count
SG,280.0,83
SG,290.0,84
SG,300.0,92
SG,310.0,91
SG,320.0,90
SG,330.0,88
SG,340.0,94
SG,350.0,84
SG,360.0,97
SG,370.0,84
SG,380.0,81
SG,390.0,80
SG,400.0,105
SG,410.0,58
SG,420.0,70
SG,430.0,94
SG,440.0,64
SG,450.0,41
SG,460.0,46
SG,470.0,53
SG,480.0,37
SG,490.0,39
SG,500.0,41
SG,510.0,36
SG,520.0,36
SG,530.0,48
SG,540.0,41
SG,550.0,46
SG,560.0,34
SG,570.0,30
SG,580.0,32
SG,590.0,28
SG,600.0,23
SG,610.0,28
SG,620.0,22
SG,630.0,28
SG,640.0,21
SG,650.0,34
SG,660.0,28
SG,670.0,29
SG,680.0,33
SG,690.0,40
SG,700.0,32
SG,710.0,20
SG,720.0,18
SG,730.0,17
SG,740.0,22
SG,750.0,10
SG,760.0,13
SG,770.0,9
SG,780.0,5
SG,790.0,11
SG,800.0,9
SG,810.0,9
SG,820.0,13
SG,830.0,9
SG,840.0,16
SG,850.0,13
SG,860.0,10
SG,870.0,14
SG,880.0,17
SG,890.0,14
SG,900.0,17
SG,910.0,28
SG,920.0,13
SG,930.0,2
SH,0.0,2
SI,0.0,25909
SI,10.0,31960
SI,20.0,12992
SI,30.0,4366
SI,40.0,3687
SI,50.0,2277
SI,60.0,1131
SI,70.0,1374
SI,80.0,1435
SI,90.0,2335
SI,100.0,62
SI,110.0,169
SI,120.0,68
SI,130.0,12
SI,140.0,12
SI,150.0,13
SI,160.0,34
SI,170.0,33
SI,180.0,30
SI,190.0,18
SI,210.0,1
SI,220.0,1
SI,240.0,1
SI,270.0,2
SI,310.0,1
SI,330.0,1
SI,350.0,1
SI,360.0,1
SI,390.0,1
SI,410.0,1
SI,460.0,1
SI,490.0,1
SI,820.0,1
SI,900.0,1
SJ,0.0,1
SK,0.0,85240
SK,10.0,70211
SK,20.0,26141
SK,30.0,14275
SK,40.0,10907
SK,50.0,6747
SK,60.0,3901
SK,70.0,2798
SK,80.0,3030
SK,90.0,2493
SK,100.0,328
SK,110.0,305
SK,120.0,282
SK,130.0,367
SK,140.0,316
SK,150.0,154
SK,160.0,176
SK,170.0,192
SK,180.0,160
SK,190.0,145
SK,200.0,139
SK,210.0,151
SK,220.0,172
SK,230.0,106
SK,240.0,99
SK,250.0,158
SK,260.0,27
SK,270.0,20
SK,280.0,17
SK,290.0,19
SK,300.0,34
SK,310.0,40
SK,320.0,25
SK,330.0,4
SK,340.0,11
SK,350.0,3
SK,360.0,3
SK,370.0,4
SK,380.0,1
SK,390.0,4
SK,400.0,3
SK,410.0,1
SK,420.0,4
SK,430.0,2
SK,440.0,1
SK,450.0,2
SK,470.0,1
SK,480.0,1
SK,490.0,1
SK,500.0,1
SK,530.0,1
SK,540.0,1
SK,550.0,1
SK,580.0,1
SK,590.0,1
SK,630.0,1
SK,710.0,1
SK,830.0,1
SL,0.0,328
SL,10.0,4
SM,0.0,258
SM,10.0,201
SM,20.0,4
SM,40.0,1
SN,0.0,5680
SN,10.0,112
SN,20.0,5
SO,0.0,1454
SO,10.0,46
SO,20.0,1
SR,0.0,4335
SR,10.0,66
SR,20.0,8
SR,30.0,2
ST,0.0,57
ST,10.0,4
ST,20.0,1
SV,0.0,7697
SV,10.0,446
SV,20.0,13
SV,30.0,9
SV,40.0,10
SX,0.0,729
SX,10.0,7
SX,20.0,1
SY,0.0,4554
SY,10.0,69
SY,20.0,4
SY,30.0,1
SY,40.0,1
SY,60.0,1
SZ,0.0,280
SZ,10.0,6
SZ,30.0,2
TC,0.0,445
TC,10.0,141
TC,20.0,27
TC,30.0,2
TD,0.0,74
TD,10.0,2
TG,0.0,507
TG,10.0,4
TH,0.0,167933
TH,10.0,126377
TH,20.0,34397
TH,30.0,19356
TH,40.0,8797
TH,50.0,2847
TH,60.0,528
TH,70.0,380
TH,80.0,357
TH,90.0,349
TH,100.0,2
TH,140.0,1
TH,250.0,1
TH,340.0,1
TH,390.0,1
TH,400.0,1
TJ,0.0,2314
TJ,10.0,78
TJ,20.0,6
TK,0.0,32
TK,10.0,3
TK,20.0,2
TL,0.0,260
TL,10.0,1
TM,0.0,1932
TM,10.0,34
TM,20.0,4
TM,30.0,1
TN,0.0,45215
TN,10.0,6782
TN,20.0,437
TN,30.0,205
TN,40.0,108
TN,50.0,34
TN,60.0,22
TN,70.0,9
TN,80.0,24
TN,90.0,11
TO,0.0,173
TO,10.0,13
TR,0.0,279516
TR,10.0,87950
TR,20.0,12150
TR,30.0,2200
TR,40.0,1058
TR,50.0,309
TR,60.0,120
TR,70.0,52
TR,80.0,29
TR,90.0,23
TR,100.0,9
TR,110.0,3
TR,120.0,9
TR,130.0,4
TR,140.0,3
TR,150.0,2
TR,160.0,2
TR,170.0,1
TR,180.0,1
TR,190.0,3
TR,230.0,1
TR,270.0,1
TT,0.0,24169
TT,10.0,6149
TT,20.0,1148
TT,30.0,306
TT,40.0,185
TT,50.0,18
TT,60.0,10
TT,70.0,5
TT,80.0,2
TT,90.0,1
TT,130.0,1
TT,150.0,1
TT,160.0,1
TT,240.0,1
TV,0.0,5
TW,0.0,29302
TW,10.0,21110
TW,20.0,15015
TW,30.0,6188
TW,40.0,5599
TW,50.0,4392
TW,60.0,4125
TW,70.0,2061
TW,80.0,3540
TW,90.0,5046
TW,100.0,355
TW,110.0,126
TW,120.0,42
TW,130.0,27
TW,140.0,36
TW,150.0,36
TW,160.0,46
TW,170.0,46
TW,180.0,70
TW,190.0,56
TW,200.0,72
TW,210.0,48
TW,220.0,45
TW,230.0,40
TW,240.0,22
TW,250.0,24
TW,260.0,26
TW,270.0,31
TW,280.0,40
TW,290.0,35
TW,300.0,42
TW,310.0,1
TW,320.0,2
TW,400.0,1
TW,480.0,1
TW,490.0,1
TW,500.0,2
TW,560.0,2
TW,590.0,1
TW,600.0,1
TW,610.0,1
TW,620.0,1
TW,660.0,1
TW,690.0,1
TW,730.0,1
TW,740.0,1
TW,750.0,1
TW,790.0,1
TZ,0.0,8627
TZ,10.0,268
TZ,20.0,20
TZ,30.0,5
TZ,40.0,4
TZ,50.0,2
TZ,60.0,1
TZ,70.0,1
UA,0.0,472383
UA,10.0,287034
UA,20.0,87897
UA,30.0,35427
UA,40.0,14396
UA,50.0,6483
UA,60.0,3563
UA,70.0,2521
UA,80.0,2201
UA,90.0,565
UA,100.0,95
UA,110.0,87
UA,120.0,97
UA,130.0,96
UA,140.0,95
UA,150.0,64
UA,160.0,73
UA,170.0,35
UA,180.0,30
UA,190.0,29
UA,200.0,22
UA,210.0,6
UA,220.0,12
UA,230.0,11
UA,240.0,5
UA,250.0,4
UA,260.0,6
UA,270.0,2
UA,280.0,3
UA,290.0,1
UA,300.0,1
UA,310.0,5
UA,320.0,3
UA,330.0,4
UA,340.0,1
UA,350.0,1
UA,360.0,1
UA,370.0,1
UA,380.0,3
UA,390.0,1
UA,410.0,2
UA,420.0,1
UA,520.0,1
UA,690.0,1
UG,0.0,3001
UG,10.0,172
UG,20.0,10
UG,30.0,2
UG,40.0,1
UG,50.0,1
UG,70.0,1
US,0.0,3246556
US,10.0,2198319
US,20.0,1275071
US,30.0,834373
US,40.0,417467
US,50.0,366904
US,60.0,329926
US,70.0,138927
US,80.0,201667
US,90.0,115708
US,100.0,61754
US,110.0,75059
US,120.0,49261
US,130.0,27744
US,140.0,22119
US,150.0,25952
US,160.0,32654
US,170.0,28418
US,180.0,7609
US,190.0,8057
US,200.0,8691
US,210.0,8941
US,220.0,5046
US,230.0,3426
US,240.0,3070
US,250.0,3088
US,260.0,3288
US,270.0,2980
US,280.0,2716
US,290.0,2503
US,300.0,2968
US,310.0,2165
US,320.0,2073
US,330.0,2262
US,340.0,1970
US,350.0,1994
US,360.0,1985
US,370.0,1418
US,380.0,967
US,390.0,794
US,400.0,736
US,410.0,651
US,420.0,658
US,430.0,678
US,440.0,748
US,450.0,672
US,460.0,799
US,470.0,640
US,480.0,584
US,490.0,555
US,500.0,733
US,510.0,617
US,520.0,560
US,530.0,556
US,540.0,610
US,550.0,551
US,560.0,532
US,570.0,553
US,580.0,482
US,590.0,359
US,600.0,345
US,610.0,342
US,620.0,342
US,630.0,372
US,640.0,442
US,650.0,444
US,660.0,501
US,670.0,511
US,680.0,559
US,690.0,550
US,700.0,590
US,710.0,566
US,720.0,633
US,730.0,610
US,740.0,674
US,750.0,738
US,760.0,729
US,770.0,654
US,780.0,653
US,790.0,611
US,800.0,630
US,810.0,593
US,820.0,601
US,830.0,644
US,840.0,727
US,850.0,698
US,860.0,688
US,870.0,529
US,880.0,530
US,890.0,518
US,900.0,413
US,910.0,265
US,920.0,153
US,930.0,14
UY,0.0,11152
UY,10.0,1061
UY,20.0,150
UY,30.0,56
UY,40.0,24
UY,50.0,5
UY,60.0,10
UY,70.0,4
UY,80.0,4
UY,90.0,3
UZ,0.0,43359
UZ,10.0,432
UZ,20.0,5
UZ,30.0,1
UZ,50.0,1
VA,0.0,29
VA,10.0,4
VA,20.0,1
VC,0.0,1619
VC,10.0,130
VC,20.0,31
VC,30.0,2
VC,40.0,4
VC,50.0,1
VE,0.0,42988
VE,10.0,901
VE,20.0,26
VE,30.0,6
VE,40.0,2
VE,50.0,2
VE,90.0,1
VG,0.0,470
VG,10.0,133
VG,20.0,27
VG,30.0,3
VG,40.0,3
VI,0.0,1632
VI,10.0,378
VI,20.0,42
VI,30.0,12
VI,40.0,3
VI,50.0,3
VI,60.0,1
VI,80.0,1
VI,90.0,1
VI,280.0,1
VN,0.0,76175
VN,10.0,24861
VN,20.0,2701
VN,30.0,561
VN,40.0,144
VN,50.0,55
VN,60.0,17
VN,70.0,8
VN,80.0,7
VU,0.0,623
VU,20.0,1
VU,30.0,1
WF,0.0,15
WF,10.0,3
WF,20.0,1
WS,0.0,30
YE,0.0,3608
YE,10.0,10
YT,0.0,537
YT,10.0,3
ZA,0.0,146028
ZA,10.0,18413
ZA,20.0,3435
ZA,30.0,1332
ZA,40.0,940
ZA,50.0,683
ZA,60.0,476
ZA,70.0,1174
ZA,80.0,335
ZA,90.0,115
ZA,100.0,11
ZA,110.0,2
ZA,120.0,4
ZA,130.0,4
ZA,140.0,3
ZA,150.0,4
ZA,160.0,4
ZA,170.0,1
ZA,180.0,4
ZA,190.0,4
ZA,200.0,1
ZA,210.0,2
ZA,220.0,1
ZA,240.0,1
ZA,250.0,3
ZA,260.0,1
ZA,270.0,5
ZA,290.0,3
ZA,300.0,2
ZA,320.0,1
ZA,330.0,1
ZA,340.0,2
ZA,360.0,2
ZA,390.0,1
ZA,410.0,2
ZA,420.0,1
ZA,430.0,2
ZA,440.0,2
ZA,450.0,1
ZA,460.0,3
ZA,470.0,3
ZA,490.0,1
ZA,500.0,1
ZA,510.0,3
ZA,520.0,1
ZA,550.0,2
ZA,580.0,2
ZA,590.0,1
ZA,600.0,1
ZA,630.0,1
ZA,640.0,1
ZA,670.0,1
ZA,690.0,2
ZA,740.0,1
ZA,770.0,1
ZA,790.0,1
ZA,800.0,1
ZA,860.0,1
ZA,890.0,1
ZM,0.0,3702
ZM,10.0,276
ZM,20.0,134
ZM,30.0,9
ZM,40.0,3
ZW,0.0,3973
ZW,10.0,502
ZW,20.0,180
ZW,30.0,21
ZW,40.0,7
ZW,50.0,1
ZW,60.0,4
ZW,70.0,1
ZW,80.0,1
