CountryCode,Throughput,Count
MM,40.0,2
MM,50.0,3
MM,60.0,1
MM,70.0,1
MN,0.0,3594
MN,10.0,37
MN,20.0,1
MO,0.0,3282
MO,10.0,822
MO,20.0,397
MO,30.0,159
MO,40.0,80
MO,50.0,24
MO,60.0,19
MO,70.0,25
MO,80.0,8
MO,90.0,4
MO,100.0,3
MO,110.0,1
MO,150.0,1
MP,0.0,413
MQ,0.0,5989
MQ,10.0,37
MR,0.0,1607
MR,10.0,1
MS,0.0,138
MS,10.0,2
MT,0.0,19136
MT,10.0,283
MT,20.0,19
MT,30.0,6
MT,40.0,5
MT,50.0,21
MT,70.0,2
MU,0.0,25290
MU,10.0,59
MU,20.0,17
MU,30.0,3
MU,40.0,2
MV,0.0,3699
MV,10.0,55
MV,20.0,6
MW,0.0,1573
MW,10.0,2
MX,0.0,353790
MX,10.0,17513
MX,20.0,4470
MX,30.0,1197
MX,40.0,668
MX,50.0,225
MX,60.0,190
MX,70.0,167
MX,80.0,65
MX,90.0,49
MX,100.0,34
MX,110.0,23
MX,120.0,22
MX,130.0,32
MX,140.0,26
MX,150.0,16
MX,160.0,17
MX,170.0,7
MX,180.0,5
MX,190.0,15
MX,200.0,5
MX,210.0,7
MX,220.0,5
MX,230.0,3
MX,240.0,6
MX,250.0,6
MX,260.0,6
MX,270.0,8
MX,280.0,10
MX,290.0,19
MX,300.0,41
MX,310.0,48
MX,320.0,22
MX,330.0,12
MX,340.0,14
MX,360.0,2
MX,420.0,1
MX,440.0,1
MX,520.0,1
MY,0.0,302547
MY,10.0,26315
MY,20.0,996
MY,30.0,345
MY,40.0,92
MY,50.0,36
MY,60.0,49
MY,70.0,26
MY,80.0,17
MY,90.0,2
MY,130.0,1
MY,160.0,1
MZ,0.0,5859
MZ,10.0,52
MZ,20.0,22
MZ,30.0,30
MZ,40.0,1
NA,0.0,11584
NA,10.0,450
NA,20.0,51
NA,30.0,9
NC,0.0,8557
NC,10.0,32
NC,20.0,23
NC,50.0,1
NE,0.0,1191
NE,10.0,4
NF,0.0,4
NG,0.0,19965
NG,10.0,884
NG,20.0,292
NG,30.0,128
NG,40.0,90
NG,50.0,39
NG,60.0,11
NG,70.0,4
NI,0.0,7830
NI,10.0,102
NI,20.0,14
NI,50.0,1
NI,60.0,1
NL,0.0,446694
NL,10.0,231612
NL,20.0,52726
NL,30.0,19553
NL,40.0,11065
NL,50.0,6076
NL,60.0,5222
NL,70.0,4115
NL,80.0,1568
NL,90.0,1106
NL,100.0,1001
NL,110.0,463
NL,120.0,331
NL,130.0,417
NL,140.0,387
NL,150.0,303
NL,160.0,280
NL,170.0,248
NL,180.0,200
NL,190.0,196
NL,200.0,175
NL,210.0,148
NL,220.0,142
NL,230.0,107
NL,240.0,96
NL,250.0,85
NL,260.0,63
NL,270.0,70
NL,280.0,72
NL,290.0,71
NL,300.0,76
NL,310.0,89
NL,320.0,91
NL,330.0,67
NL,340.0,79
NL,350.0,84
NL,360.0,57
NL,370.0,46
NL,380.0,40
NL,390.0,30
NL,400.0,42
NL,410.0,25
NL,420.0,6
NL,430.0,8
NL,440.0,7
NL,450.0,6
NL,460.0,2
NL,470.0,3
NL,480.0,2
NL,490.0,7
NL,500.0,4
NL,510.0,4
NL,520.0,4
NL,530.0,2
NL,540.0,2
NL,550.0,3
NL,560.0,5
NL,570.0,5
NL,580.0,5
NL,610.0,1
NL,650.0,2
NL,660.0,1
NL,670.0,2
NL,680.0,1
NL,700.0,1
NL,710.0,2
NL,730.0,2
NL,740.0,1
NL,770.0,1
NO,0.0,68491
NO,10.0,36198
NO,20.0,14423
NO,30.0,8707
NO,40.0,3968
NO,50.0,1925
NO,60.0,1417
NO,70.0,615
NO,80.0,271
NO,90.0,92
NO,100.0,35
NO,110.0,53
NO,120.0,56
NO,130.0,44
NO,140.0,34
NO,150.0,29
NO,160.0,60
NO,170.0,45
NO,180.0,20
NO,190.0,32
NO,200.0,33
NO,210.0,22
NO,220.0,10
NO,230.0,4
NO,240.0,13
NO,250.0,10
NO,260.0,10
NO,270.0,3
NO,280.0,5
NO,290.0,3
NO,300.0,3
NO,320.0,3
NO,330.0,2
NO,340.0,3
NO,350.0,3
NO,360.0,2
NO,370.0,4
NO,390.0,2
NO,400.0,1
NO,410.0,1
NO,430.0,3
NO,440.0,2
NO,460.0,1
NO,480.0,1
NO,530.0,1
NO,560.0,2
NP,0.0,37944
NP,10.0,354
NP,20.0,14
NP,30.0,3
NP,40.0,1
NP,50.0,5
NP,60.0,6
NP,70.0,3
NR,0.0,21
NU,0.0,5
NZ,0.0,74067
NZ,10.0,20406
NZ,20.0,2413
NZ,30.0,1303
NZ,40.0,335
NZ,50.0,178
NZ,60.0,232
NZ,70.0,110
NZ,80.0,28
NZ,90.0,25
NZ,100.0,15
NZ,110.0,18
NZ,120.0,19
NZ,130.0,19
NZ,140.0,4
NZ,150.0,21
NZ,160.0,17
NZ,170.0,3
NZ,240.0,1
NZ,280.0,1
NZ,300.0,2
NZ,370.0,1
NZ,400.0,1
NZ,440.0,1
NZ,490.0,2
NZ,510.0,1
OM,0.0,22879
OM,10.0,228
OM,20.0,33
OM,30.0,4
PA,0.0,18000
PA,10.0,632
PA,20.0,14
PA,30.0,1
PA,40.0,1
PA,70.0,1
PE,0.0,81164
PE,10.0,272
PE,20.0,24
PE,30.0,10
PF,0.0,6992
PF,10.0,9
PG,0.0,683
PG,10.0,31
PG,20.0,5
PG,30.0,4
PG,50.0,1
PH,0.0,460308
PH,10.0,3462
PH,20.0,630
PH,30.0,178
PH,40.0,105
PH,50.0,47
PH,60.0,26
PH,70.0,16
PH,200.0,1
PH,230.0,2
PH,390.0,1
PH,440.0,1
PH,510.0,2
PK,0.0,337960
PK,10.0,710
PK,20.0,23
PK,30.0,8
PK,40.0,2
PL,0.0,821830
PL,10.0,171333
PL,20.0,12702
PL,30.0,2112
PL,40.0,450
PL,50.0,188
PL,60.0,104
PL,70.0,109
PL,80.0,82
PL,90.0,14
PL,100.0,8
PL,110.0,3
PL,120.0,7
PL,130.0,3
PL,140.0,2
PL,150.0,5
PL,160.0,6
PL,180.0,3
PL,280.0,1
PL,300.0,1
PL,310.0,1
PL,320.0,2
PL,340.0,1
PL,370.0,1
PM,0.0,689
PR,0.0,35383
PR,10.0,520
PR,20.0,58
PR,30.0,33
PR,40.0,19
PR,50.0,17
PR,60.0,9
PR,70.0,12
PR,80.0,7
PR,90.0,2
PR,100.0,3
PR,110.0,6
PR,130.0,1
PR,140.0,1
PR,150.0,1
PR,160.0,2
PR,170.0,1
PR,210.0,1
PR,280.0,1
PS,0.0,11389
PS,10.0,70
PS,20.0,1
PS,30.0,1
PT,0.0,290245
PT,10.0,80171
PT,20.0,5559
PT,30.0,345
PT,40.0,282
PT,50.0,117
PT,60.0,57
PT,70.0,48
PT,80.0,9
PT,90.0,7
PT,100.0,5
PT,110.0,4
PT,120.0,3
PT,130.0,5
PT,140.0,3
PT,150.0,4
PT,160.0,1
PT,170.0,1
PT,190.0,1
PT,230.0,1
PT,290.0,1
PW,0.0,94
PY,0.0,10233
PY,10.0,31
PY,20.0,1
QA,0.0,33541
QA,10.0,1406
QA,20.0,172
QA,30.0,24
QA,40.0,22
QA,50.0,4
RE,0.0,11562
RE,10.0,77
RE,20.0,2
RE,30.0,3
RE,60.0,6
RO,0.0,208528
RO,10.0,149597
RO,20.0,75336
RO,30.0,26805
RO,40.0,6908
RO,50.0,1822
RO,60.0,877
RO,70.0,1033
RO,80.0,235
RO,90.0,110
RO,100.0,44
RO,110.0,56
RO,120.0,54
RO,130.0,46
RO,140.0,33
RO,150.0,30
RO,160.0,10
RO,170.0,9
RO,180.0,1
RO,210.0,2
RO,250.0,2
RO,270.0,1
RO,290.0,1
RO,320.0,1
RS,0.0,158098
RS,10.0,3175
RS,20.0,341
RS,30.0,141
RS,40.0,82
RS,50.0,44
RS,60.0,63
RS,70.0,56
RS,80.0,17
RS,90.0,3
RS,100.0,5
RS,110.0,5
RS,120.0,4
RS,130.0,8
RS,140.0,8
RS,150.0,1
RS,160.0,1
RS,180.0,3
RS,200.0,2
RS,220.0,4
RS,230.0,3
RS,260.0,1
RS,280.0,1
RS,370.0,1
RS,380.0,1
RS,430.0,2
RS,440.0,1
RS,470.0,1
RS,480.0,1
RS,500.0,1
RU,0.0,3124743
RU,10.0,1415945
RU,20.0,275104
RU,30.0,81971
RU,40.0,24342
RU,50.0,5304
RU,60.0,4638
RU,70.0,4852
RU,80.0,489
RU,90.0,44
RU,100.0,20
RU,110.0,24
RU,120.0,28
RU,130.0,26
RU,140.0,45
RU,150.0,19
RU,160.0,10
RU,170.0,16
RU,180.0,8
RU,190.0,11
RU,200.0,8
RU,210.0,4
RU,220.0,1
RU,230.0,4
RU,240.0,1
RU,250.0,3
RU,260.0,2
RU,270.0,1
RU,280.0,3
RU,310.0,1
RU,320.0,1
RU,350.0,1
RU,570.0,1
RW,0.0,2316
RW,10.0,53
RW,20.0,16
RW,30.0,2
RW,40.0,1
SA,0.0,380613
SA,10.0,13162
SA,20.0,334
SA,30.0,109
SA,40.0,52
SA,50.0,7
SA,60.0,4
SB,0.0,95
SB,10.0,13
SC,0.0,4992
SC,10.0,757
SC,20.0,43
SC,30.0,4
SC,40.0,2
SC,50.0,1
SC,80.0,1
SD,0.0,5991
SD,10.0,26
SD,20.0,1
SD,50.0,2
SE,0.0,129483
SE,10.0,114812
SE,20.0,21638
SE,30.0,15357
SE,40.0,9622
SE,50.0,5353
SE,60.0,4888
SE,70.0,6201
SE,80.0,1905
SE,90.0,1465
SE,100.0,539
SE,110.0,63
SE,120.0,26
SE,130.0,40
SE,140.0,20
SE,150.0,18
SE,160.0,24
SE,170.0,35
SE,180.0,32
SE,190.0,18
SE,200.0,29
SE,210.0,29
SE,220.0,18
SE,230.0,16
SE,240.0,17
SE,250.0,11
SE,260.0,15
SE,270.0,9
SE,280.0,3
SE,290.0,7
SE,300.0,4
SE,310.0,4
SE,320.0,6
SE,330.0,5
SE,340.0,3
SE,350.0,8
SE,360.0,7
SE,370.0,4
SE,380.0,6
SE,390.0,2
SE,400.0,3
SE,410.0,3
SE,420.0,1
SE,430.0,2
SE,440.0,3
SE,450.0,2
SE,460.0,1
SE,470.0,2
SE,480.0,2
SE,490.0,1
SE,500.0,2
SE,520.0,1
SE,580.0,1
SE,600.0,1
SE,610.0,1
SE,620.0,3
SE,650.0,1
SE,680.0,2
SE,690.0,1
SE,720.0,1
SE,730.0,1
SG,0.0,59967
SG,10.0,18985
SG,20.0,7621
SG,30.0,5471
SG,40.0,3132
SG,50.0,2323
SG,60.0,1969
SG,70.0,2179
SG,80.0,1483
SG,90.0,1041
SG,100.0,765
SG,110.0,639
SG,120.0,852
SG,130.0,720
SG,140.0,681
SG,150.0,804
SG,160.0,635
SG,170.0,368
SG,180.0,291
SG,190.0,257
SG,200.0,227
SG,210.0,149
SG,220.0,112
SG,230.0,97
SG,240.0,98
SG,250.0,67
SG,260.0,59
SG,270.0,66
SG,280.0,61
SG,290.0,58
SG,300.0,65
SG,310.0,46
SG,320.0,35
SG,330.0,48
SG,340.0,54
SG,350.0,101
SG,360.0,76
SG,370.0,41
SG,380.0,49
SG,390.0,43
SG,400.0,22
SG,410.0,15
SG,420.0,16
SG,430.0,11
SG,440.0,23
SG,450.0,26
SG,460.0,20
SG,470.0,26
SG,480.0,21
SG,490.0,14
SG,500.0,27
SG,510.0,17
SG,520.0,19
SG,530.0,29
SG,540.0,31
SG,550.0,40
SG,560.0,29
SG,570.0,12
SG,580.0,10
SG,590.0,19
SG,600.0,16
SG,610.0,6
SG,620.0,10
SG,630.0,5
SG,640.0,7
SG,650.0,4
SG,660.0,4
SG,670.0,4
SG,680.0,6
SG,690.0,6
SG,700.0,4
SG,710.0,7
SG,720.0,9
SG,730.0,6
SG,740.0,5
SG,750.0,3
SG,760.0,5
SG,770.0,6
SG,780.0,1
SH,0.0,2
SI,0.0,92481
SI,10.0,20189
SI,20.0,5165
SI,30.0,548
SI,40.0,620
SI,50.0,276
SI,60.0,335
SI,70.0,519
SI,80.0,137
SI,90.0,29
SI,100.0,17
SI,110.0,1
SI,120.0,10
SI,130.0,5
SI,150.0,1
SI,160.0,1
SI,180.0,1
SI,240.0,1
SI,400.0,1
SI,420.0,1
SI,430.0,1
SI,760.0,1
SJ,0.0,1
SK,0.0,230909
SK,10.0,53900
SK,20.0,23081
SK,30.0,7913
SK,40.0,2400
SK,50.0,1523
SK,60.0,961
SK,70.0,604
SK,80.0,487
SK,90.0,44
SK,100.0,5
SK,110.0,2
SK,120.0,6
SK,130.0,5
SK,140.0,11
SK,150.0,5
SK,160.0,1
SK,200.0,1
SK,230.0,2
SK,260.0,1
SK,280.0,1
SK,480.0,1
SL,0.0,520
SL,10.0,3
SM,0.0,879
SM,10.0,2
SM,20.0,1
SN,0.0,11625
SN,10.0,6
SO,0.0,2714
SO,10.0,35
SO,20.0,1
SR,0.0,5464
SR,10.0,22
SR,20.0,1
SR,40.0,1
ST,0.0,114
SV,0.0,11041
SV,10.0,86
SV,20.0,21
SV,30.0,12
SV,40.0,11
SV,60.0,1
SV,70.0,6
SX,0.0,1026
SX,10.0,5
SX,20.0,1
SY,0.0,8330
SY,10.0,19
SY,20.0,2
SY,30.0,1
SY,40.0,18
SY,50.0,3
SZ,0.0,581
SZ,10.0,2
SZ,20.0,3
SZ,30.0,3
TC,0.0,607
TC,10.0,90
TC,20.0,19
TD,0.0,113
TD,10.0,1
TG,0.0,1209
TG,10.0,3
TG,20.0,1
TH,0.0,447739
TH,10.0,17409
TH,20.0,2698
TH,30.0,1012
TH,40.0,440
TH,50.0,337
TH,60.0,274
TH,70.0,208
TH,80.0,29
TH,90.0,1
TJ,0.0,6538
TJ,10.0,15
TJ,20.0,1
TK,0.0,38
TL,0.0,392
TM,0.0,5710
TM,10.0,28
TN,0.0,72003
TN,10.0,1052
TN,20.0,251
TN,30.0,59
TN,40.0,24
TN,50.0,28
TN,60.0,24
TN,70.0,24
TN,80.0,3
TN,90.0,1
TO,0.0,338
TO,10.0,5
TR,0.0,559673
TR,10.0,9475
TR,20.0,309
TR,30.0,142
TR,40.0,41
TR,50.0,42
TR,60.0,30
TR,70.0,23
TR,80.0,2
TR,90.0,4
TR,100.0,5
TR,110.0,3
TR,120.0,2
TR,150.0,1
TR,160.0,1
TR,170.0,1
TR,210.0,4
TT,0.0,41673
TT,10.0,241
TT,20.0,15
TT,30.0,5
TT,40.0,1
TV,0.0,6
TW,0.0,73512
TW,10.0,24255
TW,20.0,13339
TW,30.0,9163
TW,40.0,450
TW,50.0,487
TW,60.0,255
TW,70.0,163
TW,80.0,101
TW,90.0,9
TW,100.0,10
TW,110.0,4
TW,120.0,2
TW,130.0,2
TW,140.0,4
TW,150.0,3
TW,160.0,1
TW,170.0,3
TW,210.0,1
TW,220.0,1
TW,260.0,1
TW,300.0,1
TW,310.0,1
TZ,0.0,15575
TZ,10.0,66
TZ,20.0,6
UA,0.0,798466
UA,10.0,447711
UA,20.0,29048
UA,30.0,4003
UA,40.0,1478
UA,50.0,695
UA,60.0,683
UA,70.0,745
UA,80.0,41
UA,90.0,11
UA,100.0,6
UA,110.0,11
UA,120.0,7
UA,130.0,2
UA,140.0,3
UA,150.0,3
UA,170.0,3
UA,180.0,1
UA,190.0,1
UA,200.0,1
UA,220.0,1
UA,230.0,2
UA,250.0,1
UA,260.0,1
UA,280.0,1
UA,300.0,1
UG,0.0,4712
UG,10.0,106
UG,20.0,27
UG,30.0,9
UG,40.0,13
UG,50.0,3
UG,60.0,2
US,0.0,7379649
US,10.0,2009770
US,20.0,516124
US,30.0,159476
US,40.0,135642
US,50.0,74485
US,60.0,77593
US,70.0,56554
US,80.0,13017
US,90.0,11367
US,100.0,9958
US,110.0,10380
US,120.0,12334
US,130.0,14778
US,140.0,7081
US,150.0,3710
US,160.0,2807
US,170.0,2819
US,180.0,2793
US,190.0,2188
US,200.0,3307
US,210.0,1806
US,220.0,1728
US,230.0,1643
US,240.0,1545
US,250.0,1341
US,260.0,1524
US,270.0,1534
US,280.0,1687
US,290.0,1676
US,300.0,1341
US,310.0,1063
US,320.0,905
US,330.0,802
US,340.0,684
US,350.0,730
US,360.0,699
US,370.0,637
US,380.0,626
US,390.0,705
US,400.0,740
US,410.0,899
US,420.0,832
US,430.0,761
US,440.0,831
US,450.0,704
US,460.0,654
US,470.0,673
US,480.0,678
US,490.0,599
US,500.0,614
US,510.0,601
US,520.0,578
US,530.0,656
US,540.0,704
US,550.0,761
US,560.0,739
US,570.0,707
US,580.0,654
US,590.0,556
US,600.0,488
US,610.0,397
US,620.0,266
US,630.0,206
US,640.0,197
US,650.0,267
US,660.0,357
US,670.0,457
US,680.0,391
US,690.0,471
US,700.0,595
US,710.0,747
US,720.0,896
US,730.0,810
US,740.0,670
US,750.0,354
US,760.0,125
US,770.0,25
US,780.0,2
US,790.0,2
US,800.0,1
UY,0.0,17104
UY,10.0,294
UY,20.0,2
UY,30.0,1
UZ,0.0,79552
UZ,10.0,254
UZ,20.0,1
UZ,60.0,1
VA,0.0,46
VA,10.0,7
VA,30.0,1
VC,0.0,2398
VC,10.0,34
VE,0.0,76879
VE,10.0,137
VE,20.0,17
VE,30.0,2
VE,40.0,1
VG,0.0,789
VG,10.0,32
VG,20.0,4
VI,0.0,2521
VI,10.0,126
VI,20.0,25
VI,30.0,10
VI,40.0,9
VI,50.0,1
VI,70.0,3
VI,250.0,1
VN,0.0,112281
VN,10.0,29723
VN,20.0,1306
VN,30.0,231
VN,40.0,45
VN,50.0,12
VN,60.0,1
VN,70.0,1
VU,0.0,734
VU,10.0,4
WF,0.0,38
WS,0.0,45
YE,0.0,6187
YE,10.0,1
YT,0.0,838
ZA,0.0,250322
ZA,10.0,5166
ZA,20.0,1731
ZA,30.0,485
ZA,40.0,319
ZA,50.0,159
ZA,60.0,163
ZA,70.0,1704
ZA,80.0,41
ZA,90.0,3
ZA,100.0,4
ZA,110.0,7
ZA,120.0,6
ZA,140.0,7
ZA,150.0,2
ZA,160.0,4
ZA,170.0,4
ZA,180.0,1
ZA,190.0,2
ZA,200.0,3
ZA,210.0,1
ZA,240.0,1
ZA,250.0,1
ZA,280.0,1
ZA,310.0,1
ZA,350.0,1
ZA,370.0,1
ZA,460.0,1
ZA,470.0,1
ZA,590.0,1
ZA,600.0,1
ZA,670.0,2
ZA,730.0,1
ZM,0.0,6085
ZM,10.0,147
ZM,20.0,27
ZM,30.0,7
ZM,40.0,7
ZW,0.0,6711
ZW,10.0,303
ZW,20.0,45
ZW,30.0,22
ZW,40.0,3
ZW,50.0,6
ZW,60.0,9
ZW,70.0,9
